,pgc,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
336,14582,2,1.3195318110303842,21.467403412777983,2.351076989165554,2.692793956909302,2.4405733473974447,20.032884626669645,22.744699175185083
337,14638,2,1.2464236370450519,20.13086171406044,2.7514011077643596,2.7574664799259745,2.5994148855256753,18.632610405580774,21.54569299376633
338,14659,2,1.3980487791535239,18.050993577898538,2.108877047904179,3.6814875344347566,2.4123211638499917,16.57327236858328,19.590446196354822
339,14757,2,1.4655624981113147,16.262883346509884,1.7309751231381405,3.8448227197731875,2.271165984657458,14.764519725900351,17.83756906286844
340,14765,2,3.065334346786715,13.992523950370716,1.7616404638076615,9.147556091419297,4.538208344347059,10.843034196646661,16.991610736725782
341,14780,2,8.282329612075962,109.846922475145,18.25817087201986,18.92039235821013,17.344947981845504,99.48694568106698,119.44000886846247
342,14814,2,0.7804274595987848,12.179057087408498,1.672745113479732,1.9489578507777725,1.605233183562981,11.236415912910003,13.068229765149567
343,14853,2,2.5613688089032967,40.16470516122892,5.469057991749933,5.887553462435079,5.244601706383687,37.08844720525902,42.99270790898189
344,14936,2,0.7247855151510062,11.411370016737507,1.5485047022403384,1.6669971748379533,1.495853985805231,10.530843890636131,12.220328950161148
345,15018,2,1.2972422167754807,20.69937089798022,2.825432538269294,2.8316611102553173,2.6733613746490943,19.1755264058733,22.176489704409097
346,15355,2,4.3031425242952315,67.02224038182888,9.144082057544368,9.38803344447822,8.746700405559032,61.830491249189286,71.68645441037074
347,15356,2,1.7479652978309999,28.16025504141677,3.842518585415807,3.9180957049356593,3.6239227924502995,26.07908830348302,30.135783961480247
348,15455,2,1.686744838256755,27.356822719778336,3.73020945138435,3.7813105921080767,3.493615851738289,25.27148380880689,29.231206485136635
349,15461,2,3.9562725284450875,63.732502853884874,8.695997876755873,8.695997876755873,8.221117479488687,59.025442009839374,68.09044748803908
350,15481,2,2.882500339178756,45.36386709359989,6.200642125007112,6.204062225722221,5.891410094233811,41.96952571782179,48.607024860627725
351,15638,2,2.50733658251895,40.00868030820759,5.45275490086441,5.560003180786676,5.263009998064421,36.95302809047732,42.860966337279095
352,15674,2,3.8532001964093427,55.88337979877442,8.02033763338228,8.65631161298449,7.6754046515573,51.50607063151285,60.0953189806066
353,15693,2,5.370534602692235,78.41125891427176,10.795691349679753,14.032966892236987,10.729594541411892,72.13695400928121,84.25429442108134
354,15793,2,3.423305670690859,54.92415471106869,7.481138601500449,7.518194550523471,7.082035999678545,50.78177311401865,58.72005115411316
355,15810,2,3.3745967295732946,54.40340318639905,7.442746345287944,7.544706525625918,7.076154820322957,50.33922385883054,58.169033517127666
356,15967,2,1.4616020923960218,22.886409500643992,3.123316365153663,3.184747754223187,2.9536625421018265,21.19683784416411,24.52197773580429
357,15986,2,4.582887649984162,71.54049966845736,9.778164879659771,10.117545636055015,9.389771115154565,65.94991179669721,76.61089594901073
358,16092,2,6.018505949988816,81.67554194275105,11.202259579144492,16.898660397658073,11.567762515619792,74.57398808034863,88.43359164088841
359,16118,2,3.507912000557717,56.2098482067948,7.659531096239094,7.6637558792940546,7.226290902634501,52.06702175683554,60.14653669664611
360,16144,2,3.0609016037415246,46.56396277543631,6.379424383173419,7.778244317055945,6.24630304303398,42.91112251920819,50.07828754250801
361,16165,2,7.439937811456036,99.29042856396401,16.001324473679865,16.62906418608533,15.203103796821855,90.23458406222434,107.6774826564793
362,16191,2,4.046909448014131,64.52740065041137,8.80270153248804,8.975838710885473,8.251160885837011,59.724179958703004,68.98345867780051
363,16199,2,1.010703261751806,16.03705038926334,2.184058428894447,2.279574625233912,2.0954010833810734,14.840511667010356,17.16516306929231
364,16239,2,8.561125768939498,77.83061940129528,11.316310268458235,27.207403093960522,13.991767416943155,68.28991545860193,86.57286426088612
365,16322,2,3.2276886086469965,50.55694588075861,6.897173472565795,6.931336896372845,6.59706255658669,46.679768775728505,54.172836696251295
366,16359,2,5.074728162020797,76.38739754013365,10.324222512078519,12.58802052649282,10.006300996161409,70.33115160614109,81.87875687896556
367,16386,2,4.986171618757078,38.328264275409296,4.667053012169962,14.610368492348108,7.511597242516661,33.100553638728286,43.384485711443446
368,16420,2,4.458639802069228,67.74759366902876,9.235141689736482,10.45849831107741,8.953898592152495,62.50796217301497,72.71505601826698
369,16423,2,0.9009344864463923,14.225769986867958,1.9510003893937342,2.0187157527598405,1.8623268558455808,13.140728540795479,15.259779109505113
370,16448,2,5.135790520427825,69.3522703106458,11.121309622836298,11.402461328441897,10.6511528222676,63.11966678128615,75.0742527905387
371,16471,2,5.04645061987767,62.90108434376517,10.11942723487154,13.842547941392695,10.13922941224457,56.84901571562863,68.65529664914483
372,16517,2,0.6150992141029383,9.893725339926744,1.3474068018446124,1.3833537406412595,1.2767385822253619,9.153932330770958,10.592401298809632
373,16537,2,5.771153520618871,76.39470082417866,5.3855089771025835,9.776279539263527,7.407044206552569,70.62759176436245,81.57357742217866
374,16595,3,5.566195584588172,55.56722628026597,4.026776368137903,4.028228333344218,5.743505105652325,50.627829429693314,61.29924477140765
375,16600,2,2.7731562323466057,44.61541783376019,6.071827503337237,6.071827503337237,5.886798409098051,41.237904308726804,47.81304767068343
376,16603,2,6.2047958425535485,89.16599082057101,12.600499840364321,14.455456639073976,12.255782810907297,81.72670304318663,95.93667651848475
377,16615,2,18.07326180319252,141.65679957959196,19.103787582472478,53.08301364218814,26.907218026275956,122.52645045690483,159.6329429348107
378,16625,2,7.165284927179549,95.05883576084011,15.246000577820023,16.916878701213534,14.87006744430855,86.43962683076396,103.03776554942361
379,16645,2,7.660679680780779,101.87270067101525,16.411789269003584,17.827766429702223,15.70711002458018,92.59992155154977,110.35380451364351
380,16646,2,3.6569802914880274,57.251902286019295,7.843173800218537,8.264579767746703,7.469460770090245,52.90125340105683,61.33735515149264
381,16650,2,7.110350294970553,126.15481049122236,8.837885715674494,15.020570078946648,10.702095984976449,118.44848768197194,132.58171324100445
382,16654,2,6.356444990215864,101.5884964040039,13.881508597950747,13.889165249717692,13.263419709806584,93.97161006194803,108.51120496457052
383,16709,2,0.7022979212697968,11.19913652671805,1.5380158260807486,1.6961991776131122,1.4671125644775658,10.363578227552045,12.023435115816513
384,16716,2,1.6496220544112938,26.81809720830167,3.6645687460042433,3.7366458339737494,3.498895805807728,24.761895730222278,28.70425228754762
385,16761,2,0.7308003797595585,11.351452350136189,1.5535292157764236,1.5535292157764236,1.479639046069568,10.515046769482659,12.176482646209184
386,16779,2,0.5910044474077166,9.368807644688104,1.276870964024069,1.3454759774675034,1.232312352275325,8.637263983869358,10.035312374666736
387,16790,2,0.9439153830218799,14.917737807118538,2.028916867206343,2.1176482029987787,1.9295596444093344,13.771777608263754,15.959841021918933
388,16878,2,2.2069562248551704,33.98436784504903,4.631034812888975,5.107331997445625,4.490914569620861,31.370668990276208,36.44243545345673
389,16911,2,1.9590752219187124,23.967971352763332,3.2997272684753796,5.843663147945139,3.5504395244810714,21.7660769295431,26.102982791158176
390,16934,2,9.750455651010551,132.06723849959363,18.506087124748348,26.16517531246491,19.046899088768356,120.56419966877769,142.504100566393
391,16983,2,1.3319799760854458,20.877831435356303,2.8558356990481593,2.8949585589955444,2.706333108030541,19.291734389584423,22.338584064482667
392,17027,2,1.1625280299707912,18.243244304119873,2.4994448755550476,2.722540060145212,2.396027307832691,16.842307005864768,19.55576208651072
393,17031,2,8.657403635623359,122.41829068595517,16.52101275202862,22.562547259999892,16.70573728308983,112.01941599642481,131.97406433333333
394,17042,2,0.9394002731241337,14.840824553909185,2.0283370082404337,2.0824502175506305,1.9240673415029468,13.750069343359044,15.899971777105126
395,17056,2,2.8209234178497566,44.5920486534566,6.090755263322965,6.120924296216451,5.7661224173989964,41.284334843963144,47.7296086354099
396,17058,2,4.706271346573023,73.99834107809617,10.135462309202904,11.040132324890344,9.687918955690622,68.44498694181797,79.3053848850207
397,17104,2,3.9343576621979923,62.60179190652865,8.558181526388248,8.855219074388206,8.246195243626483,57.804655941180464,67.08896935866066
398,17157,2,1.089035394855553,16.42564679309442,2.2255818092785824,2.5203991855775136,2.154349137857467,15.108462743216556,17.586751298776456
399,17174,2,1.9553278655412458,30.81509077963196,4.214308475731201,4.5367897900313645,4.047793090367017,28.50725828765669,33.01743037836918
400,17229,2,3.1757977737995127,49.6236922560642,6.77687959937037,7.215124593314784,6.504702677352265,45.86089162052948,53.279596952622065
401,17395,2,1.9758056047673478,31.107105764183775,4.264258884468572,4.644877649969213,4.108907901406385,28.67974265418853,33.32743298423561
402,17402,2,1.127490433634918,17.523125826740795,2.393099766246333,2.6392276247227944,2.3334837482017865,16.174783324628546,18.784027959280277
403,17415,2,3.3820478171251827,53.8889622095243,7.360471440671241,7.46130451500253,7.098775318144653,49.8936727126357,57.727602116451656
404,17418,2,10.116920167513323,132.11366560818124,19.13385186555007,27.910544391072083,19.48501096967966,120.37641984661735,143.23563237376777
405,17433,2,0.9639266445332015,15.157348054905746,2.072487113489554,2.1838397953879696,1.9983241519765007,14.00372051031155,16.248785413872454
406,17436,2,1.475529449420522,23.409564734469967,3.1861355813458028,3.3254759706530748,3.0870072490551954,21.591641013829225,25.090183161310502
407,17456,2,7.278275892260816,87.99387344113484,12.104504361338291,22.782030491262677,13.246876395495303,79.52114942372947,96.10612527764496
408,17475,2,6.195491414415371,93.7264723067441,12.773982639422401,14.670053172927656,12.428726867658854,86.38283110179596,100.6727247710108
409,17509,3,6.435795449445973,66.62502803057528,4.665122693667147,6.427479285430286,6.786507334235251,59.94678541581035,72.77001673474756
410,17513,2,2.862341600181598,45.617176598995954,6.215824377731139,6.381653923916552,5.907336679707501,42.2213889511636,48.8328481004694
411,17561,2,4.949230275613505,79.35285225837866,10.785752728098602,10.880548312656774,10.333717557816222,73.46646186664375,85.0457082672204
412,17622,2,10.009578701285712,123.88692691214685,19.959788354520402,27.691643818080998,19.758360141292318,111.7506143326663,135.13379476050272
413,17627,2,9.792982852460764,132.4421086871465,21.24006942269795,21.65237304789027,20.393010006158,120.3592403265098,143.5704924874902
414,17633,2,9.352146681050133,120.90679340414242,19.4158287090355,22.30708887070109,18.950290019063935,109.36679745762368,131.27869502141257
415,17657,2,4.131819372824593,64.95480848613464,8.846984922173373,9.636648160431577,8.557832805787253,59.977990682560176,69.58480557417951
416,17695,2,18.469085348133884,235.08805952697193,37.77077812218108,46.25956679361091,37.13913451531146,212.44396368290393,255.95612501511334
417,17735,2,9.856976437027264,132.18079828770536,21.289032839508355,21.424849418559706,20.175057391525478,120.3818574141605,142.9655730241082
418,17810,2,2.4650871760203055,39.69272679296206,5.41152195853558,5.41152195853558,5.102239760744863,36.69891469695609,42.454016496648215
419,17819,2,0.7097688139892527,12.655489443818395,0.9293786933206132,1.3913948485663385,1.0899242850755304,11.928755619295076,13.270828978596676
420,17831,2,3.4426048639792426,50.279624968424514,6.902651967509743,8.686718433191222,6.781633685133107,46.18893168133071,54.15459790130226
421,17849,2,9.546159866727077,128.68480188227966,20.708847591528375,22.73073146320014,19.846944989192156,117.04526790163557,139.68319298006654
422,17929,2,10.37242981546273,139.25638432690073,22.343743230036686,24.271517805962905,21.425700992587938,126.54414722548886,150.6599661117439
423,17958,2,14.76077127513045,152.79854324092008,24.386862628515882,45.099215242711075,26.673946267668523,134.99705128958612,168.5330544531914
424,17969,2,2.782156217327642,43.15011259501594,5.9319200240895515,6.717706954332358,5.67432405782121,39.82888527844475,46.31872760964513
425,18000,2,2.6264761812673716,41.81425829646814,5.689642018663122,5.702184645113395,5.367647196766559,38.61207786414076,44.69210989238443
426,18047,2,2.517883768832093,40.28812400187996,5.524046886330891,5.71577562415833,5.224883432434711,37.303016536866856,43.08031629550338
427,18089,3,6.337522072415866,66.49721539348,4.608216303471767,5.351704305585585,6.581193257688187,61.70881767165308,74.31109397353823
428,18147,3,5.731682952561073,43.31162205008692,5.1277666776205875,8.068820663292318,6.7136722708583365,37.50605472951523,49.519094762286954
429,18148,2,1.8004730714552737,28.315971218679348,3.8827561359637937,3.986342667507744,3.6651893772317843,26.21146416106225,30.379554961731166
430,18181,2,3.987832865243947,63.66007912438191,8.6924082374881,8.92430959532652,8.29501379240986,58.759447730452074,68.3069919536691
431,18369,2,3.049829266892491,48.46835769660345,6.636937087210379,6.6698114951679255,6.279136585635323,44.828828835110755,51.821898661457794
432,18373,2,2.5380533663445775,27.265797245319117,2.2930228468097025,5.072160295329463,3.3823277389902398,24.83797048734037,29.899940259075052
433,18379,2,11.315354286278389,59.91428094060866,8.749787974194758,35.52972102363038,16.781974783847755,48.12870313642328,71.00804328524637
434,18394,2,1.8870528490837448,28.340180199034418,3.879551255418657,4.730222617699004,3.760263106789952,26.13168503250721,30.38487396444575
435,18421,2,8.749037939344175,120.64463460547577,18.494731370046217,20.21749090394981,17.759185857917092,110.11710621305215,130.3954405018962
436,18437,2,1.4270173744990853,20.316173735630404,2.7907403072983623,3.875011001305587,2.804376813964812,18.648246256320725,21.93536779842967
437,18445,2,1.6265336407148558,25.41372786947735,3.4712975263959174,3.657806907668093,3.35953670983449,23.455156718850198,27.24879072254722
438,18521,2,14.401769885435954,201.73516405494374,30.876785670392785,35.83064993941285,29.818140444579615,184.3609270487858,217.67431592679
439,18557,2,1.0995305949433307,17.199634907013827,2.348823911816497,2.3694676389033233,2.2824393133109875,15.871286506317944,18.432269715540887
440,18564,2,16.570476299825362,220.80712267707437,35.49408065957831,37.48282473928444,33.54018837078683,200.78958298762112,239.39508292101755
441,18581,2,1.7329594960536145,27.20447420252578,3.706001851343949,3.7567713656557236,3.510080438826641,25.133398860186105,29.131634984137474
442,18656,2,10.20448547226226,150.07638113403792,21.48783454171184,23.19171588327119,20.690523580287337,138.4760028587799,161.6271508147339
443,18747,3,6.0669530328667145,63.607690453515616,4.3490738221842795,5.495085047661914,6.291516949056677,59.22084387718158,71.29866558752742
444,18764,2,3.0267538163457273,46.73901038154581,6.381248126669133,6.46866655792988,6.114738217344462,43.17507267039859,50.14691081378503
445,18765,2,1.8263956937944423,28.79605154362442,3.9388967556505396,4.111157914462153,3.78679358463118,26.59339409139377,30.862129011510525
446,18855,2,0.6643707213443697,10.547740573374652,1.4423974378796787,1.44557715502125,1.3669933515304131,9.752616583475248,11.287692533416925
447,18873,2,8.12219246905208,96.24044162358007,15.422540944157207,23.287526139914185,15.717995100656859,86.72684020880362,105.26709641080684
448,19024,2,6.493424885316607,103.65277284870758,14.183662561087068,14.308322250359506,13.369340050684736,95.95140184167876,110.84369649158471
449,19064,2,1.986165753081455,31.561824983484655,4.307270866995797,4.309646637097565,4.08713157316461,29.204578604840513,33.81199315502584
450,19255,2,2.087989788977163,33.484035440068176,4.577951097775418,4.60062683358854,4.389533571633833,30.965539983685666,35.84322195897736
451,19281,2,14.398153032186926,190.76505445142465,31.672890223003993,32.24090314071113,29.565749378233388,173.19306088089914,206.4402657118014
452,19355,2,1.7353933202631735,27.674440359187575,3.77082750662007,3.772907389572823,3.6273337290234156,25.563022555840544,29.62380642511223
453,19413,2,2.0285509893246245,31.232019491120496,4.29961698533552,5.0095930404334466,4.132389296686519,28.873684158921737,33.53044124247881
454,19531,2,1.7021022149793068,27.020989865420866,3.694485001541887,3.7026293707567586,3.518987392300615,24.98965687526884,28.93179881996154
455,19652,2,3.8943844396795892,56.11710687009594,7.70197640202535,10.518496001085943,7.7044789167747645,51.505010929321614,60.4724221471037
456,19732,2,5.549321077755939,89.07264177943283,12.221939081046576,12.54800341107765,11.601158546063498,82.39132240738796,95.42483200893345
457,19788,3,7.444210469397275,81.82697558157885,5.801921934314361,7.199950431359755,8.329849346142202,73.6600584909575,88.30051467034114
458,19975,2,2.6296444474515894,42.34696670303912,3.3376555190289077,4.016482658568956,3.8774246966325676,40.39712763810319,44.68849343664274
459,19996,2,2.1863256146142205,34.88502860172714,4.768496783276057,4.934001871919347,4.539336893729854,32.27450984920816,37.27589007257294
460,20007,2,4.996451815016095,79.27622605095824,10.826593698367294,11.40829586495293,10.474053455445365,73.21044683090244,84.8179343498176
461,20214,2,1.786746660449611,27.75137661679802,3.8000419463586126,3.8334403754466626,3.6119290369010364,25.726063128850917,29.761442511000602
462,20222,2,2.3528333871010214,35.5587184751338,4.878794532965778,5.602964810482393,4.712595802122725,32.74254378675538,38.185849134192274
463,20274,2,1.928745422918466,30.944390904557196,4.233223020491403,4.254191231990513,4.028626688683013,28.637929127737593,33.10837417665857
464,20293,2,4.144528410129627,65.0853357240974,8.917792359258986,9.227311287760308,8.531115140311993,60.23068636484261,69.79337867759175
465,20418,2,3.396840526380509,53.93084328249602,7.39045452742694,7.427061295569191,7.000746958005875,49.87406626796355,57.713923254434675
466,20458,2,1.957232168823937,30.641504285312557,4.194412598558337,4.215188572338922,4.011517752660953,28.303528299572008,32.89127020262195
467,20486,2,7.318455616604071,112.90049645636105,15.482588208089703,16.864531417959547,14.961942746386447,104.38311342907035,121.32554205164578
468,20487,2,7.832495484812055,124.69274704335207,16.94453947306083,18.040303310956283,16.05668276809828,115.24259309007628,133.3254751575168
469,20504,2,2.4579627327414006,38.347347827420755,5.251185450528198,5.433443707788631,4.974003202357191,35.5316027694629,41.098554539934575
470,20513,3,9.394491473325427,79.31855667657156,5.940313595846147,13.262478820544953,11.14964577850484,69.19068193383526,88.08333491357998
471,20526,2,1.7806233905101512,27.962870086133666,3.823284942611137,3.8253937596179326,3.6519021842857766,25.871910507484028,29.959363010441884
472,20539,2,5.467410633992441,88.79578726638897,12.146094798887011,12.152794244955647,11.550641272694461,82.25585948733533,95.02687909325626
473,20556,2,2.176034448386479,34.58796052894673,4.733039344901573,4.859310249442351,4.513778893472795,32.010286241771574,37.02043965392373
474,20559,2,2.794917369938841,44.309967827160314,6.056227538296332,6.059567983965825,5.7323924765721594,41.00794627669351,47.45651346480803
475,20562,2,2.3055358738431773,36.09114898898485,4.934739738496754,5.150552449141608,4.791565584734671,33.31142670253802,38.69076993565024
476,20592,2,2.154380754638098,32.45596104572888,4.445276047070287,5.505809457675404,4.31467428835354,29.84942093002846,34.862177808273316
477,20603,2,6.560267646784075,104.29809499399022,14.344028821274595,14.415078380586234,13.416106264416955,96.64945424755577,111.90119563603226
478,20766,2,1.4552811667915453,21.245279963291413,2.9131825569820995,3.849295422877336,2.8842470855082607,19.589681866837523,22.87897119789031
479,20830,2,7.350077359707516,105.58906238256277,14.511737871598692,20.149902072022456,14.482985238637426,96.89350106999254,113.99199136017128
480,20835,2,3.1789000241356846,45.4664594827115,6.237577817728393,7.84974854052707,6.1552898878815325,41.82195724608189,49.022965013046
481,20844,2,2.6804475171026065,42.24675441764491,5.771908330926426,5.771908330926426,5.561361125559684,39.048433814865085,45.30681879507932
482,20865,2,2.9298617785253005,40.53690292476204,5.574275003425287,8.271095598796004,5.646601626410246,37.14928919592431,43.82750814781713
483,20903,2,2.254919758293024,33.65619893606337,4.6308877345111386,5.559726074135304,4.540287385028709,30.975985513273105,36.242790023489675
484,21020,3,3.8751345500774246,41.20366956576034,2.943435001182747,4.069638515229006,4.337826590321176,36.79534645838708,44.45837227362082
485,21033,2,2.1682273408239547,33.897382959728006,4.617229842899218,4.777484755331043,4.407602333193287,31.319082289303324,36.30467041415259
486,21136,2,3.609389650454523,56.69334646575588,7.709563144983878,8.208122607970504,7.356130017444692,52.35543011130167,60.8130591986296
487,21154,2,3.9893049048776814,64.53624919531494,8.8085745025807,8.92924552952927,8.377485791547866,59.665064271809534,69.08123738882577
488,21164,2,2.0763025372242296,32.85697857868205,4.470761414147899,4.62593269721272,4.256199725164831,30.3389455912457,35.08667427742533
489,21167,2,2.8699996121581233,38.70660272748736,5.3291427791220185,8.443993839838424,5.44500451811016,35.405040698974936,41.91702959656918
490,21328,2,4.162773808653612,64.46583446802289,8.85035730583463,9.760607484770278,8.356419163835675,59.64447264395554,69.07366822539595
491,21338,2,2.267721501557639,36.12752492841834,4.930040188120261,4.97337013024944,4.71366683099426,33.392161531432436,38.68622835334444
492,21375,2,0.6639740059188507,10.460011686613235,1.4256826791307298,1.4537239202705983,1.370860074803102,9.671319557254042,11.199299101308268
493,21380,2,9.9362155306583,149.85533556889058,20.537473272234262,24.28589714681937,19.900358764872678,138.29434048503214,160.99905555078865
494,21397,2,6.9905525821418895,70.21214624779624,9.631759544202094,22.33984047842177,11.766702100447782,62.22881702399944,77.56922199308372
495,21425,2,3.045807225326929,46.956289506460145,6.424562567389945,6.998005489016485,6.172714829368476,43.35468103306598,50.36781142635862
496,21558,2,3.0324398301295767,47.079786038070544,6.412535315025957,6.8272190140786355,6.107454598939195,43.490383429833514,50.385624913986526
497,21660,2,2.412775484413458,39.023318162166134,5.329312034288705,5.3557094485848085,5.114128982766196,36.07573950060511,41.7481759697261
498,21684,2,4.226408203755768,67.34954331140861,9.186289222610425,9.431366637984485,8.81755163266946,62.25734085780134,72.14341304732672
499,21730,2,3.071907874134954,48.99430276742617,6.698347909976464,6.73152650108568,6.384375668709666,45.3360828997843,52.50206877696703
500,21779,2,4.30329786764748,67.08035723918387,9.216096451790044,10.898184385025283,8.718055541320815,62.05956301001131,71.92451950889505
501,21854,2,2.0743991342499237,33.015299405904464,4.512702113740475,4.515191193970409,4.2416481328117195,30.545340260699444,35.2686171868944
502,21857,2,8.119396729700762,125.66100439868686,17.238196970777608,18.164388236959827,16.38024095976825,116.22450077050388,134.6408683217432
503,21917,2,13.454629761972454,125.77059366987625,18.315838166535762,41.96588255614008,22.396108104559453,111.01918930047181,139.61480447970337
504,21918,2,6.369607770515539,89.78233390881056,12.358162677996736,17.739081623708646,12.336621051729747,82.40961866942087,97.04223866091317
505,22002,2,4.192332525331728,67.12873593133146,9.15657839768574,9.282016823421948,8.67216589958904,62.015080317333876,71.75394419403932
506,22174,2,1.718057489169065,27.30082443159843,3.714604054990597,3.9988476989137545,3.5751053735875766,25.209926775160834,29.28552047759362
507,22188,2,3.8644338518892547,56.758502381668535,7.784853775204163,10.119277381118051,7.636466662203681,52.17095661094013,60.990614468275695
508,22338,2,0.8799596655361731,13.643323250677925,1.8710183451230082,2.0904189420889505,1.791458263494542,12.599819600817554,14.621643364971145
509,22381,2,5.444356245037034,85.75909143376377,11.755939870640002,12.16396528384756,11.019303053403355,79.41608790956315,91.84003038763979
510,22401,2,6.960097251756709,110.19798612430539,15.042479386912115,15.042479386912115,14.360214902376644,101.7999677981819,117.95956259707117
511,22506,2,5.061067745284431,78.15550091955846,10.59763799151092,12.347577402447007,10.367620908977564,72.10138091923099,83.70894688032028
512,22561,2,1.9572211700365172,30.736153682648286,4.206953395100429,4.227791486580221,3.9905185730266663,28.458581627622628,32.942713384458955
513,22565,2,4.3747392902764455,69.76163932218869,9.531036104381075,9.785310886906899,9.028828862297948,64.60273582406133,74.61388177370902
514,22596,2,4.263990358776199,65.00737894788134,8.914111164979888,9.95940359416165,8.666511751569915,59.90466663073251,69.81011016975123
515,22640,2,1.951547664412642,29.76217284373394,4.078937128134725,4.823409688676123,4.018177965649193,27.4239359581131,31.97044658963844
516,22695,3,7.862920829195172,78.82258328980967,5.341760948392276,7.692470352624012,8.117792770233356,73.40251160841838,89.11743017322965
517,22873,2,4.900654134822805,71.49681457196348,9.663932943748732,12.981413293398841,9.663460892594877,65.52936898687989,76.86966499407798
518,22910,2,6.08132469025386,73.59513389268554,10.674289879989427,17.343668185450127,11.339519998292808,66.54665120544058,80.36716456928828
519,22921,2,3.658553301120853,56.72799630154978,7.709563144983878,8.208122607970504,7.453440492362313,52.444462882542034,60.74688563527961
520,22969,2,1.0818416908415696,16.987775468566824,2.3069053162433115,2.4560875012774366,2.211910823689852,15.70819916460227,18.15110787763025
521,23028,2,2.1693032132362435,33.55379039786763,4.599666260650902,4.951635374829149,4.34775527383961,31.017369977777406,35.92162651205963
522,23071,2,0.8562110357761402,13.271338510328485,1.7997371450170796,2.096919494698564,1.760638850939962,12.239519408083128,14.245356249165777
523,23110,2,0.9104605325330231,12.813001742707312,0.913285378713475,1.8601840583595555,1.2541931943237306,11.830694662558052,13.680675252235
524,23146,2,4.342006459471435,68.14866546276455,9.31911342055637,9.726669489300424,9.038881884643066,62.963250082188026,73.1753961192419
525,23147,2,7.494184226445664,117.80156911327627,16.083534463796465,16.64176212297489,15.612221963372589,108.69921661524279,126.46758140471947
526,23169,2,3.837794826853322,59.986748351935844,8.2128111935337,8.654077412451453,7.809528381123215,55.42905703632388,64.21664533299898
527,23239,2,1.9774296345850024,30.09248888380708,4.133448476287875,4.746985387905755,4.005031790999893,27.76187312827447,32.32348328990684
528,23289,2,4.061833346940843,62.41090838303618,8.525626871270614,9.17801275486522,8.083959656665895,57.614759040122195,66.84162649631367
529,23338,2,4.837958329199724,76.4304622231432,10.411150760112259,10.688905777130213,9.80242606973936,70.62446019428593,81.67871624858792
530,23340,2,0.6999966881364198,10.648549992749132,1.4473074723619548,1.6170226032997037,1.4082989412019224,9.790623846236553,11.39902925352257
531,23347,2,3.9535025783446227,61.79446559764506,8.43941859637343,9.692100189278916,8.053572475379747,57.009584752355444,66.07751249069
532,23355,2,5.092049672033578,78.56194287036296,10.713035116234737,11.53280273987272,10.200023195389695,72.52582477603572,84.13907221312029
533,23362,2,3.494483281996222,56.10733566353195,7.666832528047669,7.817628706499528,7.381747458571811,51.895160425999535,60.165922831960586
534,23374,2,5.771339069739211,92.51696157835615,12.691084489415546,13.029664966209632,12.080519402936496,85.59268268802849,99.27680624856117
535,23420,2,3.6631379597478415,57.70208623130911,7.866623960297353,7.935763429337191,7.531667398812689,53.42030005498185,61.89551238129006
536,23447,2,3.32160366446162,52.60698995210148,7.166703298306648,7.166703298306648,6.91314563634076,48.59164224960829,56.33981897690675
537,23465,2,2.8156671977499035,44.47536293156055,6.052958563659116,6.082940380053793,5.831320615507916,41.08234118800687,47.652663621296526
538,23519,2,3.545451852768043,56.537057658099826,7.7272128151903114,7.879196591848066,7.314457689519074,52.32990301340411,60.636999589624004
539,23522,2,2.624779323098775,41.796211592203875,5.695065657877107,5.847002085959815,5.430430769420341,38.58366685691382,44.77557102099122
540,23567,2,4.273963831982948,67.09587141763615,9.146696158625485,9.546711842540532,8.78859511903939,61.92762219091246,71.94564379271236
541,23589,2,6.816642974092383,109.0426647972723,14.926833924632794,15.000770263263837,14.231784656353042,101.03461201037183,116.92809127004698
542,23604,2,2.058272048954418,29.210034575188352,4.007159842225903,5.65720070312092,4.036932399437347,26.80673759303388,31.553463842962323
543,23616,2,4.227167082628173,65.02375179572635,8.885280633982651,8.929291649386386,8.527968459250756,60.062134122770026,69.74468253409925
544,23661,2,4.7807009796249345,74.81624521217448,10.183862536100776,10.963137568815169,9.86290453854112,69.05559011273674,80.0798077417631
545,23662,2,3.4944562961966654,58.099214819220194,7.946981164189785,7.95136449665998,7.494077109020956,53.90594139274865,62.230226910561505
546,23709,2,6.059758725411676,97.86197834314743,13.345026024056166,13.345026024056166,12.676026351251847,90.57067532343477,104.64089223748772
547,23748,2,4.564856391095591,70.06425172063679,9.518331022619062,10.634475882409136,9.32462106318174,64.44140062328637,75.18692576812639
548,23757,2,4.834506676299645,77.59637147555216,10.594609215169118,10.617964678542121,10.159542073307984,71.87677481706169,83.13071545299363
549,23878,2,6.260132373226959,95.42849424506358,13.051614947548114,15.669437069848877,12.82869331680043,87.86061217589736,102.51910654210788
550,23918,3,17.224007169184475,129.6114809008115,9.282428147826925,15.379275143971377,15.800497549988144,118.75385861104527,153.86682431005246
551,23997,3,5.406174752242177,25.253812256994394,2.8350176728678878,9.501468079860357,5.930564750425484,18.60102346975275,29.509534724217378
552,24111,2,1.2466020974902432,19.90116563033123,2.711841188153453,2.8304390937507997,2.6151410377136934,18.39496644424008,21.28780573178286
553,24231,2,1.296795367663479,20.233850371220004,2.771572998097998,2.983655361848189,2.670277209587248,18.711402546649843,21.671346143611785
